Symbol,Name,Sector,Industry,Summary Quote,Exchange
MRO,Marathon Oil Corporation,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mro,NYSE
IT,"Gartner, Inc.",Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/it,NYSE
DVN,Devon Energy Corporation,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/dvn,NYSE
IEP,Icahn Enterprises L.P.,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/iep,NASDAQ
GDDY,GoDaddy Inc.,Technology,EDP Services,https://www.nasdaq.com/symbol/gddy,NYSE
VIA,Viacom Inc.,Consumer Services,Television Services,https://www.nasdaq.com/symbol/via,NASDAQ
HCP,"HCP, Inc.",Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/hcp,NYSE
NLY,Annaly Capital Management Inc,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/nly,NYSE
CNHI,CNH Industrial N.V.,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/cnhi,NYSE
IFF,"International Flavors & Fragrances, Inc.",Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/iff,NYSE
SUZ,Suzano S.A.,Basic Industries,Paper,https://www.nasdaq.com/symbol/suz,NYSE
WDC,Western Digital Corporation,Technology,Electronic Components,https://www.nasdaq.com/symbol/wdc,NASDAQ
AAL,"American Airlines Group, Inc.",Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/aal,NASDAQ
ASML,ASML Holding N.V.,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/asml,NASDAQ
RMD,ResMed Inc.,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/rmd,NYSE
XYL,Xylem Inc.,Capital Goods,Fluid Controls,https://www.nasdaq.com/symbol/xyl,NYSE
DRI,"Darden Restaurants, Inc.",Consumer Services,Restaurants,https://www.nasdaq.com/symbol/dri,NYSE
EDU,"New Oriental Education & Technology Group, Inc.",Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/edu,NYSE
SWKS,"Skyworks Solutions, Inc.",Technology,Semiconductors,https://www.nasdaq.com/symbol/swks,NASDAQ
CAG,"ConAgra Brands, Inc.",Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/cag,NYSE
GPC,Genuine Parts Company,Capital Goods,Automotive Aftermarket,https://www.nasdaq.com/symbol/gpc,NYSE
WAT,Waters Corporation,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/wat,NYSE
BMRN,BioMarin Pharmaceutical Inc.,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bmrn,NASDAQ
MGM,MGM Resorts International,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/mgm,NYSE
LH,Laboratory Corporation of America Holdings,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/lh,NYSE
CPRT,"Copart, Inc.",Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/cprt,NASDAQ
CDW,CDW Corporation,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/cdw,NASDAQ
SYMC,Symantec Corporation,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/symc,NASDAQ
WPP,WPP plc,Technology,Advertising,https://www.nasdaq.com/symbol/wpp,NYSE
ABC,AmerisourceBergen Corporation (Holding Co),Health Care,Other Pharmaceuticals,https://www.nasdaq.com/symbol/abc,NYSE
ZTO,ZTO Express (Cayman) Inc.,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/zto,NYSE
PINS,"Pinterest, Inc.",Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/pins,NYSE
FTNT,"Fortinet, Inc.",Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/ftnt,NASDAQ
ATUS,"Altice USA, Inc.",Consumer Services,Television Services,https://www.nasdaq.com/symbol/atus,NYSE
WYNN,"Wynn Resorts, Limited",Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/wynn,NASDAQ
INCY,Incyte Corporation,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/incy,NASDAQ
KEYS,Keysight Technologies Inc.,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/keys,NYSE
GWW,"W.W. Grainger, Inc.",Consumer Services,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/gww,NYSE
ARE,"Alexandria Real Estate Equities, Inc.",Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/are,NYSE
VMC,Vulcan Materials Company,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/vmc,NYSE
MXIM,"Maxim Integrated Products, Inc.",Technology,Semiconductors,https://www.nasdaq.com/symbol/mxim,NASDAQ
DISH,DISH Network Corporation,Consumer Services,Television Services,https://www.nasdaq.com/symbol/dish,NASDAQ
GRMN,Garmin Ltd.,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/grmn,NASDAQ
STM,STMicroelectronics N.V.,Technology,Semiconductors,https://www.nasdaq.com/symbol/stm,NYSE
ANSS,"ANSYS, Inc.",Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/anss,NASDAQ
LYFT,"Lyft, Inc.",Miscellaneous,Business Services,https://www.nasdaq.com/symbol/lyft,NASDAQ
DHI,"D.R. Horton, Inc.",Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/dhi,NYSE
MRVL,Marvell Technology Group Ltd.,Technology,Semiconductors,https://www.nasdaq.com/symbol/mrvl,NASDAQ
TS,Tenaris S.A.,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/ts,NYSE
TWLO,Twilio Inc.,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/twlo,NYSE
TEVA,Teva Pharmaceutical Industries Limited,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/teva,NYSE
QSR,Restaurant Brands International Inc.,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/qsr,NYSE
LEN,Lennar Corporation,Basic Industries,Homebuilding,https://www.nasdaq.com/symbol/len,NYSE
SSNC,"SS&C Technologies Holdings, Inc.",Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ssnc,NASDAQ
ZM,"Zoom Video Communications, Inc.",Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/zm,NASDAQ
SNN,"Smith & Nephew SNATS, Inc.",Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/snn,NYSE
YUMC,"Yum China Holdings, Inc.",Consumer Services,Restaurants,https://www.nasdaq.com/symbol/yumc,NYSE
LLL,"L3 Technologies, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/lll,NYSE
CGC,Canopy Growth Corporation,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/cgc,NYSE
NUE,Nucor Corporation,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/nue,NYSE
MTCH,"Match Group, Inc.",Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/mtch,NASDAQ
PAA,"Plains All American Pipeline, L.P.",Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/paa,NYSE
GIB,CGI Inc.,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/gib,NYSE
DXC,DXC Technology Company,Technology,EDP Services,https://www.nasdaq.com/symbol/dxc,NYSE
FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/fang,NASDAQ
PKX,POSCO,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/pkx,NYSE
NTAP,"NetApp, Inc.",Technology,Electronic Components,https://www.nasdaq.com/symbol/ntap,NASDAQ
CSGP,"CoStar Group, Inc.",Miscellaneous,Business Services,https://www.nasdaq.com/symbol/csgp,NASDAQ
TSS,"Total System Services, Inc.",Miscellaneous,Business Services,https://www.nasdaq.com/symbol/tss,NYSE
SNPS,"Synopsys, Inc.",Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/snps,NASDAQ
MGA,"Magna International, Inc.",Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/mga,NYSE
OMC,Omnicom Group Inc.,Technology,Advertising,https://www.nasdaq.com/symbol/omc,NYSE
CLR,"Continental Resources, Inc.",Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/clr,NYSE
CBS,CBS Corporation,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/cbs,NYSE
FCX,"Freeport-McMoran, Inc.",Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/fcx,NYSE
CHD,"Church & Dwight Company, Inc.",Basic Industries,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/chd,NYSE
GOL,Gol Linhas Aereas Inteligentes S.A.,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/gol,NYSE
MTD,"Mettler-Toledo International, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/mtd,NYSE
IP,International Paper Company,Basic Industries,Paper,https://www.nasdaq.com/symbol/ip,NYSE
ESS,"Essex Property Trust, Inc.",Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ess,NYSE
PBA,Pembina Pipeline Corp.,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pba,NYSE
CHKP,Check Point Software Technologies Ltd.,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/chkp,NASDAQ
CMG,"Chipotle Mexican Grill, Inc.",Consumer Services,Restaurants,https://www.nasdaq.com/symbol/cmg,NYSE
EXPE,"Expedia Group, Inc.",Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/expe,NASDAQ
MSCI,MSCI Inc,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/msci,NYSE
CDNS,"Cadence Design Systems, Inc.",Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cdns,NASDAQ
IAC,IAC/InterActiveCorp,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/iac,NASDAQ
HES,Hess Corporation,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/hes,NYSE
BBY,"Best Buy Co., Inc.",Consumer Services,Consumer Electronics/Video Chains,https://www.nasdaq.com/symbol/bby,NYSE
HRS,Harris Corporation,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/hrs,NYSE
AME,"AMTEK, Inc.",Consumer Durables,Metal Fabrications,https://www.nasdaq.com/symbol/ame,NYSE
BLL,Ball Corporation,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/bll,NYSE
KR,Kroger Company (The),Consumer Services,Food Chains,https://www.nasdaq.com/symbol/kr,NYSE
IDXX,"IDEXX Laboratories, Inc.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/idxx,NASDAQ
MKC,"McCormick & Company, Incorporated",Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/mkc,NYSE
CLX,Clorox Company (The),Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/clx,NYSE
RCI,"Rogers Communication, Inc.",Consumer Services,Television Services,https://www.nasdaq.com/symbol/rci,NYSE
WY,Weyerhaeuser Company,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/wy,NYSE
VEEV,Veeva Systems Inc.,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/veev,NYSE
FAST,Fastenal Company,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/fast,NASDAQ
K,Kellogg Company,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/k,NYSE
NTES,"NetEase, Inc.",Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ntes,NASDAQ
KLAC,KLA-Tencor Corporation,Capital Goods,Electronic Components,https://www.nasdaq.com/symbol/klac,NASDAQ
SPLK,Splunk Inc.,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/splk,NASDAQ
SSL,Sasol Ltd.,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/ssl,NYSE
ULTA,"Ulta Beauty, Inc.",Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/ulta,NASDAQ
CTRP,"Ctrip.com International, Ltd.",Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ctrp,NASDAQ
CERN,Cerner Corporation,Technology,EDP Services,https://www.nasdaq.com/symbol/cern,NASDAQ
BXP,"Boston Properties, Inc.",Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/bxp,NYSE
ROK,"Rockwell Automation, Inc.",Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/rok,NYSE
HRL,Hormel Foods Corporation,Consumer Non-Durables,Meat/Poultry/Fish,https://www.nasdaq.com/symbol/hrl,NYSE
O,Realty Income Corporation,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/o,NYSE
HPE,Hewlett Packard Enterprise Company,Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/hpe,NYSE
VTR,"Ventas, Inc.",Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/vtr,NYSE
CNC,Centene Corporation,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cnc,NYSE
TAL,TAL Education Group,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/tal,NYSE
MT,ArcelorMittal,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/mt,NYSE
SHOP,Shopify Inc.,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/shop,NYSE
FLT,"FleetCor Technologies, Inc.",Miscellaneous,Business Services,https://www.nasdaq.com/symbol/flt,NYSE
SWK,"Stanley Black & Decker, Inc.",Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/swk,NYSE
APTV,Aptiv PLC,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/aptv,NYSE
MCK,McKesson Corporation,Health Care,Other Pharmaceuticals,https://www.nasdaq.com/symbol/mck,NYSE
INFO,IHS Markit Ltd.,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/info,NASDAQ
CTAS,Cintas Corporation,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/ctas,NASDAQ
SBAC,SBA Communications Corporation,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sbac,NASDAQ
VRSK,"Verisk Analytics, Inc.",Technology,EDP Services,https://www.nasdaq.com/symbol/vrsk,NASDAQ
GPN,Global Payments Inc.,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/gpn,NYSE
ADM,Archer-Daniels-Midland Company,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/adm,NYSE
UAL,"United Continental Holdings, Inc.",Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/ual,NASDAQ
LULU,lululemon athletica inc.,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/lulu,NASDAQ
MELI,"MercadoLibre, Inc.",Miscellaneous,Business Services,https://www.nasdaq.com/symbol/meli,NASDAQ
MCHP,Microchip Technology Incorporated,Technology,Semiconductors,https://www.nasdaq.com/symbol/mchp,NASDAQ
PANW,"Palo Alto Networks, Inc.",Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/panw,NYSE
FOX,Fox Corporation,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/fox,NASDAQ
PH,Parker-Hannifin Corporation,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/ph,NYSE
CXO,Concho Resources Inc.,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/cxo,NYSE
FDC,First Data Corporation,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/fdc,NYSE
VRSN,"VeriSign, Inc.",Technology,EDP Services,https://www.nasdaq.com/symbol/vrsn,NASDAQ
MSI,"Motorola Solutions, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/msi,NYSE
DLR,"Digital Realty Trust, Inc.",Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dlr,NYSE
ANET,"Arista Networks, Inc.",Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/anet,NYSE
A,"Agilent Technologies, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/a,NYSE
PCAR,PACCAR Inc.,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/pcar,NASDAQ
CCEP,Coca-Cola European Partners plc,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/ccep,NYSE
SPOT,Spotify Technology S.A.,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/spot,NYSE
FMS,Fresenius Medical Care Corporation,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/fms,NYSE
HAL,Halliburton Company,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/hal,NYSE
ZBH,"Zimmer Biomet Holdings, Inc.",Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/zbh,NYSE
RCL,Royal Caribbean Cruises Ltd.,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/rcl,NYSE
ALGN,"Align Technology, Inc.",Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/algn,NASDAQ
TDG,Transdigm Group Incorporated,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/tdg,NYSE
AZO,"AutoZone, Inc.",Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/azo,NYSE
CMI,Cummins Inc.,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cmi,NYSE
HLT,Hilton Worldwide Holdings Inc.,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/hlt,NYSE
MPLX,MPLX LP,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/mplx,NYSE
NEM,Newmont Goldcorp Corporation,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/nem,NYSE
TEAM,Atlassian Corporation Plc,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/team,NASDAQ
HSY,Hershey Company (The),Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/hsy,NYSE
DLTR,"Dollar Tree, Inc.",Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/dltr,NASDAQ
GLW,Corning Incorporated,Basic Industries,Telecommunications Equipment,https://www.nasdaq.com/symbol/glw,NYSE
BHGE,"Baker Hughes, a GE company",Energy,Metal Fabrications,https://www.nasdaq.com/symbol/bhge,NYSE
CRH,CRH PLC,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/crh,NYSE
SIRI,Sirius XM Holdings Inc.,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/siri,NASDAQ
JD,"JD.com, Inc.",Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/jd,NASDAQ
WIT,Wipro Limited,Technology,EDP Services,https://www.nasdaq.com/symbol/wit,NYSE
TSN,"Tyson Foods, Inc.",Consumer Non-Durables,Meat/Poultry/Fish,https://www.nasdaq.com/symbol/tsn,NYSE
IR,Ingersoll-Rand plc (Ireland),Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/ir,NYSE
IQV,"IQVIA Holdings, Inc.",Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/iqv,NYSE
PXD,Pioneer Natural Resources Company,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pxd,NYSE
AVB,"AvalonBay Communities, Inc.",Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/avb,NYSE
PPG,"PPG Industries, Inc.",Basic Industries,Paints/Coatings,https://www.nasdaq.com/symbol/ppg,NYSE
EQR,Equity Residential,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/eqr,NYSE
EA,Electronic Arts Inc.,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ea,NASDAQ
ALC,Alcon Inc.,Health Care,Ophthalmic Goods,https://www.nasdaq.com/symbol/alc,NYSE
TME,Tencent Music Entertainment Group,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/tme,NYSE
FTV,Fortive Corporation,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/ftv,NYSE
LUV,Southwest Airlines Company,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/luv,NYSE
NXPI,NXP Semiconductors N.V.,Technology,Semiconductors,https://www.nasdaq.com/symbol/nxpi,NASDAQ
TWTR,"Twitter, Inc.",Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/twtr,NYSE
